,날짜,디바이스,유입경로,키워드,노출수,유입수,유입률(%),체류시간(min),평균체류시간(min),페이지뷰,평균페이지뷰,이탈수,이탈률(%),회원가입,전환율(가입),앱 다운,전환율(앱),구독,전환율(구독),전환수,전환율(%)
,2024-03-19,Mobile,키워드 검색,재활용 앱,614,12,1.954397394,316,26.33333333,58,4.833333333,1,8.333333333,8,66.66666667,2,16.66666667,8,66.66666667,18,150
,2024-03-19,Mobile,키워드 검색,지속 가능한 생활,561,39,6.951871658,410,10.51282051,16,0.41025641,1,2.564102564,7,17.94871795,10,25.64102564,3,7.692307692,20,51.28205128
,2024-03-19,Mobile,키워드 검색,재활용 가이드,702,58,8.262108262,367,6.327586207,193,3.327586207,8,13.79310345,3,5.172413793,6,10.34482759,2,3.448275862,11,18.96551724
,2024-03-19,Mobile,키워드 검색,환경 보호 앱,544,50,9.191176471,275,5.5,367,7.34,4,8,2,4,2,4,0,0,4,8
,2024-03-19,Mobile,키워드 검색,지역 재활용 센터,298,63,21.1409396,280,4.444444444,272,4.317460317,10,15.87301587,8,12.6984127,0,0,9,14.28571429,17,26.98412698
,2024-03-19,Mobile,키워드 검색,플로깅 행사,643,73,11.35303266,488,6.684931507,166,2.273972603,0,0,2,2.739726027,1,1.369863014,9,12.32876712,12,16.43835616
,2024-03-19,Mobile,키워드 검색,쓰레기 줍기,254,51,20.07874016,331,6.490196078,332,6.509803922,4,7.843137255,3,5.882352941,9,17.64705882,2,3.921568627,14,27.45098039
,2024-03-19,Mobile,키워드 검색,친환경 활동,210,91,43.33333333,369,4.054945055,189,2.076923077,10,10.98901099,3,3.296703297,3,3.296703297,0,0,6,6.593406593
,2024-03-19,Mobile,블로그,,899,5,0.556173526,226,45.2,256,51.2,2,40,6,120,2,40,4,80,12,240
,2024-03-19,Mobile,카페,,694,35,5.043227666,305,8.714285714,18,0.514285714,2,5.714285714,6,17.14285714,3,8.571428571,5,14.28571429,14,40
,2024-03-19,Mobile,이메일,,929,39,4.198062433,12,0.307692308,137,3.512820513,10,25.64102564,9,23.07692308,5,12.82051282,0,0,14,35.8974359
,2024-03-19,Mobile,카카오톡,,70,21,30,217,10.33333333,7,0.333333333,1,4.761904762,3,14.28571429,4,19.04761905,5,23.80952381,12,57.14285714
,2024-03-19,Mobile,메타,,656,78,11.8902439,150,1.923076923,40,0.512820513,8,10.25641026,9,11.53846154,6,7.692307692,2,2.564102564,17,21.79487179
,2024-03-19,Mobile,인스타그램,,680,83,12.20588235,108,1.301204819,218,2.626506024,0,0,5,6.024096386,8,9.638554217,4,4.819277108,17,20.48192771
,2024-03-19,Mobile,유튜브,,575,5,0.869565217,299,59.8,263,52.6,4,80,3,60,7,140,7,140,17,340
,2024-03-19,Mobile,배너 광고,,495,55,11.11111111,270,4.909090909,106,1.927272727,1,1.818181818,4,7.272727273,3,5.454545455,9,16.36363636,16,29.09090909
,2024-03-19,Mobile,트위터 X,,871,26,2.985074627,85,3.269230769,56,2.153846154,3,11.53846154,2,7.692307692,6,23.07692308,6,23.07692308,14,53.84615385
,2024-03-19,Mobile,기타 SNS,,323,18,5.572755418,219,12.16666667,22,1.222222222,2,11.11111111,8,44.44444444,5,27.77777778,0,0,13,72.22222222
,2024-03-20,PC,직접 유입,,0,57,0,273,4.789473684,385,6.754385965,1,1.754385965,6,10.52631579,4,7.01754386,6,10.52631579,16,28.07017544
,2024-03-20,PC,키워드 검색,플로깅 행사,91,88,96.7032967,485,5.511363636,233,2.647727273,5,5.681818182,9,10.22727273,4,4.545454545,7,7.954545455,20,22.72727273
,2024-03-20,PC,키워드 검색,재활용 가이드,534,92,17.22846442,419,4.554347826,365,3.967391304,6,6.52173913,6,6.52173913,7,7.608695652,0,0,13,14.13043478
,2024-03-20,PC,키워드 검색,환경 캠페인,583,0,0,359,inf,94,inf,0,,0,,0,,3,inf,3,inf
,2024-03-20,PC,블로그,,166,40,24.09638554,478,11.95,247,6.175,9,22.5,7,17.5,10,25,9,22.5,26,65
,2024-03-20,PC,카페,,673,94,13.96731055,119,1.265957447,338,3.595744681,10,10.63829787,2,2.127659574,1,1.063829787,10,10.63829787,13,13.82978723
,2024-03-20,PC,이메일,,702,72,10.25641026,469,6.513888889,130,1.805555556,8,11.11111111,4,5.555555556,1,1.388888889,9,12.5,14,19.44444444
,2024-03-20,PC,카카오톡,,728,73,10.02747253,302,4.136986301,157,2.150684932,2,2.739726027,8,10.95890411,0,0,7,9.589041096,15,20.54794521
,2024-03-20,PC,메타,,976,59,6.045081967,307,5.203389831,482,8.169491525,1,1.694915254,2,3.389830508,6,10.16949153,4,6.779661017,12,20.33898305
,2024-03-20,PC,인스타그램,,244,32,13.1147541,313,9.78125,369,11.53125,8,25,9,28.125,8,25,2,6.25,19,59.375
,2024-03-20,PC,유튜브,,40,28,70,488,17.42857143,68,2.428571429,6,21.42857143,1,3.571428571,3,10.71428571,3,10.71428571,7,25
,2024-03-20,PC,배너 광고,,783,18,2.298850575,190,10.55555556,393,21.83333333,5,27.77777778,0,0,7,38.88888889,8,44.44444444,15,83.33333333
,2024-03-20,PC,트위터 X,,294,92,31.29251701,221,2.402173913,460,5,9,9.782608696,1,1.086956522,0,0,2,2.173913043,3,3.260869565
,2024-03-20,PC,기타 SNS,,738,63,8.536585366,417,6.619047619,460,7.301587302,8,12.6984127,0,0,4,6.349206349,9,14.28571429,13,20.63492063
,2024-03-20,Mobile,직접 유입,,0,60,0,397,6.616666667,432,7.2,3,5,5,8.333333333,0,0,6,10,11,18.33333333
,2024-03-20,Mobile,키워드 검색,재활용 앱,227,17,7.488986784,122,7.176470588,475,27.94117647,0,0,5,29.41176471,0,0,1,5.882352941,6,35.29411765
,2024-03-20,Mobile,키워드 검색,쓰레기 줍기,115,18,15.65217391,467,25.94444444,309,17.16666667,8,44.44444444,1,5.555555556,3,16.66666667,8,44.44444444,12,66.66666667
,2024-03-20,Mobile,블로그,,51,1,1.960784314,121,121,354,354,0,0,9,900,8,800,4,400,21,2100
,2024-03-20,Mobile,카페,,103,42,40.77669903,427,10.16666667,62,1.476190476,3,7.142857143,1,2.380952381,9,21.42857143,6,14.28571429,16,38.0952381
,2024-03-20,Mobile,이메일,,898,82,9.131403118,266,3.243902439,478,5.829268293,1,1.219512195,1,1.219512195,10,12.19512195,1,1.219512195,12,14.63414634
,2024-03-20,Mobile,카카오톡,,919,37,4.026115343,200,5.405405405,95,2.567567568,5,13.51351351,9,24.32432432,7,18.91891892,8,21.62162162,24,64.86486486
,2024-03-20,Mobile,메타,,611,53,8.674304419,188,3.547169811,130,2.452830189,6,11.32075472,6,11.32075472,4,7.547169811,6,11.32075472,16,30.18867925
,2024-03-20,Mobile,인스타그램,,900,100,11.11111111,135,1.35,282,2.82,10,10,0,0,5,5,3,3,8,8
,2024-03-20,Mobile,유튜브,,898,73,8.129175947,454,6.219178082,282,3.863013699,10,13.69863014,7,9.589041096,8,10.95890411,7,9.589041096,22,30.1369863
,2024-03-20,Mobile,배너 광고,,210,82,39.04761905,251,3.06097561,335,4.085365854,8,9.756097561,4,4.87804878,10,12.19512195,6,7.317073171,20,24.3902439
,2024-03-20,Mobile,트위터 X,,497,92,18.5110664,313,3.402173913,221,2.402173913,9,9.782608696,6,6.52173913,7,7.608695652,6,6.52173913,19,20.65217391
,2024-03-20,Mobile,기타 SNS,,210,88,41.9047619,454,5.159090909,369,4.193181818,8,9.090909091,8,9.090909091,1,1.136363636,4,4.545454545,13,14.77272727
,2024-03-21,PC,직접 유입,,0,96,0,311,3.239583333,189,1.96875,2,2.083333333,4,4.166666667,7,7.291666667,7,7.291666667,18,18.75
,2024-03-21,PC,키워드 검색,쓰레기 줍기,851,67,7.873090482,166,2.47761194,246,3.671641791,8,11.94029851,4,5.970149254,0,0,8,11.94029851,12,17.91044776
,2024-03-21,PC,키워드 검색,지역 재활용 센터,737,42,5.698778833,192,4.571428571,45,1.071428571,5,11.9047619,4,9.523809524,7,16.66666667,4,9.523809524,15,35.71428571
,2024-03-21,PC,키워드 검색,플로깅,628,27,4.299363057,470,17.40740741,403,14.92592593,2,7.407407407,8,29.62962963,4,14.81481481,1,3.703703704,13,48.14814815
,2024-03-21,PC,키워드 검색,환경 캠페인,623,12,1.926163724,143,11.91666667,223,18.58333333,6,50,9,75,2,16.66666667,3,25,14,116.6666667
,2024-03-21,PC,키워드 검색,친환경 활동,760,82,10.78947368,172,2.097560976,67,0.817073171,2,2.43902439,3,3.658536585,2,2.43902439,10,12.19512195,15,18.29268293
,2024-03-21,PC,키워드 검색,지속 가능한 생활,595,13,2.18487395,474,36.46153846,474,36.46153846,7,53.84615385,4,30.76923077,2,15.38461538,10,76.92307692,16,123.0769231
,2024-03-21,PC,키워드 검색,환경 보호 앱,674,20,2.96735905,229,11.45,446,22.3,0,0,5,25,7,35,7,35,19,95
,2024-03-21,PC,블로그,,865,94,10.86705202,94,1,124,1.319148936,7,7.446808511,1,1.063829787,8,8.510638298,5,5.319148936,14,14.89361702
,2024-03-21,PC,카페,,417,12,2.877697842,179,14.91666667,1,0.0833333333,10,83.33333333,10,83.33333333,1,8.333333333,5,41.66666667,16,133.3333333
,2024-03-21,PC,이메일,,580,12,2.068965517,332,27.66666667,153,12.75,9,75,2,16.66666667,9,75,5,41.66666667,16,133.3333333
,2024-03-21,PC,카카오톡,,814,21,2.57985258,409,19.47619048,235,11.19047619,1,4.761904762,2,9.523809524,1,4.761904762,2,9.523809524,5,23.80952381
,2024-03-21,PC,메타,,394,92,23.35025381,366,3.97826087,39,0.423913043,0,0,2,2.173913043,1,1.086956522,0,0,3,3.260869565
,2024-03-21,PC,인스타그램,,523,62,11.85468451,56,0.903225806,263,4.241935484,8,12.90322581,3,4.838709677,2,3.225806452,6,9.677419355,11,17.74193548
,2024-03-21,PC,유튜브,,19,2,10.52631579,3,1.5,37,18.5,1,50,0,0,1,50,6,300,7,350
,2024-03-21,PC,배너 광고,,339,65,19.1740413,45,0.692307692,106,1.630769231,10,15.38461538,0,0,1,1.538461538,7,10.76923077,8,12.30769231
,2024-03-21,PC,트위터 X,,141,57,40.42553191,15,0.263157895,434,7.614035088,5,8.771929825,5,8.771929825,8,14.03508772,4,7.01754386,17,29.8245614
,2024-03-21,PC,기타 SNS,,821,68,8.282582217,268,3.941176471,427,6.279411765,6,8.823529412,2,2.941176471,6,8.823529412,5,7.352941176,13,19.11764706
,2024-03-21,Mobile,직접 유입,,0,4,0,372,93,93,23.25,0,0,10,250,8,200,6,150,24,600
,2024-03-21,Mobile,키워드 검색,환경 캠페인,958,36,3.75782881,91,2.527777778,432,12,8,22.22222222,4,11.11111111,9,25,1,2.777777778,14,38.88888889
,2024-03-21,Mobile,블로그,,788,4,0.507614213,240,60,251,62.75,3,75,4,100,2,50,2,50,8,200
,2024-03-21,Mobile,카페,,358,2,0.558659218,293,146.5,308,154,0,0,5,250,4,200,6,300,15,750
,2024-03-21,Mobile,이메일,,488,51,10.45081967,181,3.549019608,167,3.274509804,6,11.76470588,8,15.68627451,7,13.7254902,10,19.60784314,25,49.01960784
,2024-03-21,Mobile,카카오톡,,897,95,10.59085842,335,3.526315789,493,5.189473684,7,7.368421053,6,6.315789474,1,1.052631579,0,0,7,7.368421053
,2024-03-21,Mobile,메타,,146,12,8.219178082,301,25.08333333,83,6.916666667,5,41.66666667,1,8.333333333,5,41.66666667,9,75,15,125
,2024-03-21,Mobile,인스타그램,,516,15,2.906976744,471,31.4,350,23.33333333,3,20,3,20,9,60,8,53.33333333,20,133.3333333
,2024-03-21,Mobile,유튜브,,783,40,5.108556833,442,11.05,6,0.15,3,7.5,4,10,10,25,6,15,20,50
,2024-03-21,Mobile,배너 광고,,823,89,10.81409478,211,2.370786517,194,2.179775281,2,2.247191011,8,8.988764045,1,1.123595506,9,10.11235955,18,20.2247191
,2024-03-21,Mobile,트위터 X,,80,76,95,269,3.539473684,427,5.618421053,5,6.578947368,3,3.947368421,8,10.52631579,7,9.210526316,18,23.68421053
,2024-03-21,Mobile,기타 SNS,,55,9,16.36363636,154,17.11111111,442,49.11111111,2,22.22222222,4,44.44444444,5,55.55555556,6,66.66666667,15,166.6666667
,2024-03-22,PC,직접 유입,,0,94,0,7,0.0744680851,335,3.563829787,1,1.063829787,3,3.191489362,10,10.63829787,4,4.255319149,17,18.08510638
,2024-03-22,PC,키워드 검색,플로깅,59,55,93.22033898,281,5.109090909,185,3.363636364,2,3.636363636,8,14.54545455,7,12.72727273,10,18.18181818,25,45.45454545
,2024-03-22,PC,키워드 검색,쓰레기 줍기,252,65,25.79365079,477,7.338461538,291,4.476923077,6,9.230769231,2,3.076923077,9,13.84615385,4,6.153846154,15,23.07692308
,2024-03-22,PC,키워드 검색,친환경 활동,541,73,13.4935305,318,4.356164384,316,4.328767123,10,13.69863014,1,1.369863014,5,6.849315068,1,1.369863014,7,9.589041096
,2024-03-22,PC,키워드 검색,플로깅 행사,746,93,12.46648794,135,1.451612903,118,1.268817204,0,0,5,5.376344086,4,4.301075269,4,4.301075269,13,13.97849462
,2024-03-22,PC,키워드 검색,환경 보호 앱,143,6,4.195804196,240,40,130,21.66666667,4,66.66666667,3,50,0,0,4,66.66666667,7,116.6666667
,2024-03-22,PC,키워드 검색,지속 가능한 생활,88,52,59.09090909,85,1.634615385,92,1.769230769,7,13.46153846,9,17.30769231,10,19.23076923,5,9.615384615,24,46.15384615
,2024-03-22,PC,블로그,,404,86,21.28712871,21,0.244186047,292,3.395348837,9,10.46511628,6,6.976744186,10,11.62790698,1,1.162790698,17,19.76744186
,2024-03-22,PC,카페,,938,76,8.102345416,310,4.078947368,314,4.131578947,7,9.210526316,6,7.894736842,2,2.631578947,9,11.84210526,17,22.36842105
,2024-03-22,PC,이메일,,270,68,25.18518519,477,7.014705882,68,1,9,13.23529412,2,2.941176471,10,14.70588235,9,13.23529412,21,30.88235294
,2024-03-22,PC,카카오톡,,101,33,32.67326733,425,12.87878788,172,5.212121212,10,30.3030303,3,9.090909091,3,9.090909091,6,18.18181818,12,36.36363636
,2024-03-22,PC,메타,,997,80,8.024072217,138,1.725,98,1.225,4,5,8,10,3,3.75,6,7.5,17,21.25
,2024-03-22,PC,인스타그램,,893,13,1.455767077,406,31.23076923,70,5.384615385,9,69.23076923,0,0,0,0,6,46.15384615,6,46.15384615
,2024-03-22,PC,유튜브,,759,74,9.749670619,149,2.013513514,99,1.337837838,9,12.16216216,1,1.351351351,8,10.81081081,9,12.16216216,18,24.32432432
,2024-03-22,PC,배너 광고,,633,36,5.687203791,78,2.166666667,276,7.666666667,0,0,9,25,3,8.333333333,9,25,21,58.33333333
,2024-03-22,PC,트위터 X,,430,50,11.62790698,56,1.12,186,3.72,0,0,10,20,5,10,6,12,21,42
,2024-03-22,PC,기타 SNS,,123,5,4.06504065,218,43.6,96,19.2,3,60,7,140,5,100,2,40,14,280
,2024-03-22,Mobile,직접 유입,,0,36,0,151,4.194444444,417,11.58333333,2,5.555555556,2,5.555555556,8,22.22222222,10,27.77777778,20,55.55555556
,2024-03-22,Mobile,키워드 검색,환경 캠페인,547,66,12.06581353,245,3.712121212,433,6.560606061,5,7.575757576,2,3.03030303,7,10.60606061,3,4.545454545,12,18.18181818
,2024-03-22,Mobile,키워드 검색,지속 가능한 생활,768,6,0.78125,22,3.666666667,460,76.66666667,3,50,3,50,2,33.33333333,3,50,8,133.3333333
,2024-03-22,Mobile,블로그,,962,77,8.004158004,479,6.220779221,255,3.311688312,7,9.090909091,1,1.298701299,6,7.792207792,6,7.792207792,13,16.88311688
,2024-03-22,Mobile,카페,,846,50,5.910165485,253,5.06,151,3.02,3,6,0,0,10,20,1,2,11,22
,2024-03-22,Mobile,이메일,,412,14,3.398058252,60,4.285714286,165,11.78571429,5,35.71428571,0,0,3,21.42857143,4,28.57142857,7,50
,2024-03-22,Mobile,카카오톡,,641,74,11.54446178,422,5.702702703,168,2.27027027,10,13.51351351,5,6.756756757,1,1.351351351,3,4.054054054,9,12.16216216
,2024-03-22,Mobile,메타,,541,12,2.218114603,280,23.33333333,38,3.166666667,3,25,1,8.333333333,5,41.66666667,10,83.33333333,16,133.3333333
,2024-03-22,Mobile,인스타그램,,662,55,8.3081571,107,1.945454545,422,7.672727273,8,14.54545455,10,18.18181818,0,0,8,14.54545455,18,32.72727273
,2024-03-22,Mobile,유튜브,,309,40,12.94498382,113,2.825,14,0.35,0,0,8,20,7,17.5,10,25,25,62.5
,2024-03-22,Mobile,배너 광고,,648,12,1.851851852,264,22,118,9.833333333,8,66.66666667,5,41.66666667,5,41.66666667,7,58.33333333,17,141.6666667
,2024-03-22,Mobile,트위터 X,,663,19,2.865761689,382,20.10526316,348,18.31578947,4,21.05263158,4,21.05263158,5,26.31578947,6,31.57894737,15,78.94736842
,2024-03-22,Mobile,기타 SNS,,932,19,2.038626609,487,25.63157895,244,12.84210526,8,42.10526316,4,21.05263158,2,10.52631579,8,42.10526316,14,73.68421053
,2024-03-23,PC,직접 유입,,0,44,0,168,3.818181818,471,10.70454545,5,11.36363636,2,4.545454545,2,4.545454545,8,18.18181818,12,27.27272727
,2024-03-23,PC,키워드 검색,재활용 앱,630,11,1.746031746,75,6.818181818,397,36.09090909,2,18.18181818,6,54.54545455,1,9.090909091,3,27.27272727,10,90.90909091
,2024-03-23,PC,키워드 검색,환경 보호 앱,138,70,50.72463768,229,3.271428571,299,4.271428571,10,14.28571429,1,1.428571429,4,5.714285714,10,14.28571429,15,21.42857143
,2024-03-23,PC,키워드 검색,재활용 가이드,160,20,12.5,382,19.1,370,18.5,5,25,10,50,10,50,9,45,29,145
,2024-03-23,PC,키워드 검색,지역 재활용 센터,618,40,6.472491909,162,4.05,342,8.55,7,17.5,9,22.5,2,5,9,22.5,20,50
,2024-03-23,PC,키워드 검색,환경 캠페인,459,67,14.59694989,283,4.223880597,112,1.671641791,1,1.492537313,8,11.94029851,10,14.92537313,4,5.970149254,22,32.8358209
,2024-03-23,PC,키워드 검색,지속 가능한 생활,814,20,2.457002457,371,18.55,485,24.25,6,30,5,25,2,10,1,5,8,40
,2024-03-23,PC,키워드 검색,플로깅,761,9,1.182654402,85,9.444444444,455,50.55555556,6,66.66666667,4,44.44444444,4,44.44444444,9,100,17,188.8888889
,2024-03-23,PC,키워드 검색,쓰레기 줍기,525,94,17.9047619,294,3.127659574,417,4.436170213,2,2.127659574,5,5.319148936,6,6.382978723,9,9.574468085,20,21.27659574
,2024-03-23,PC,키워드 검색,플로깅 행사,710,78,10.98591549,404,5.179487179,159,2.038461538,10,12.82051282,10,12.82051282,1,1.282051282,1,1.282051282,12,15.38461538
,2024-03-23,PC,블로그,,988,60,6.072874494,360,6,492,8.2,8,13.33333333,7,11.66666667,3,5,2,3.333333333,12,20
,2024-03-23,PC,카페,,353,80,22.66288952,381,4.7625,73,0.9125,8,10,10,12.5,8,10,8,10,26,32.5
,2024-03-23,PC,이메일,,235,49,20.85106383,43,0.87755102,116,2.367346939,8,16.32653061,5,10.20408163,6,12.24489796,10,20.40816327,21,42.85714286
,2024-03-23,PC,카카오톡,,874,75,8.581235698,230,3.066666667,282,3.76,2,2.666666667,10,13.33333333,4,5.333333333,4,5.333333333,18,24
,2024-03-23,PC,메타,,857,53,6.184364061,348,6.566037736,467,8.811320755,1,1.886792453,2,3.773584906,4,7.547169811,8,15.09433962,14,26.41509434
,2024-03-23,PC,인스타그램,,400,21,5.25,385,18.33333333,216,10.28571429,2,9.523809524,4,19.04761905,0,0,4,19.04761905,8,38.0952381
,2024-03-23,PC,유튜브,,60,49,81.66666667,387,7.897959184,128,2.612244898,2,4.081632653,7,14.28571429,2,4.081632653,6,12.24489796,15,30.6122449
,2024-03-23,PC,배너 광고,,636,11,1.729559748,452,41.09090909,348,31.63636364,9,81.81818182,7,63.63636364,7,63.63636364,6,54.54545455,20,181.8181818
,2024-03-23,PC,트위터 X,,99,52,52.52525253,482,9.269230769,349,6.711538462,10,19.23076923,7,13.46153846,6,11.53846154,4,7.692307692,17,32.69230769
,2024-03-23,PC,기타 SNS,,742,21,2.830188679,132,6.285714286,490,23.33333333,10,47.61904762,5,23.80952381,5,23.80952381,6,28.57142857,16,76.19047619
,2024-03-23,Mobile,직접 유입,,0,80,0,299,3.7375,259,3.2375,8,10,2,2.5,3,3.75,2,2.5,7,8.75
,2024-03-23,Mobile,키워드 검색,재활용 가이드,566,99,17.49116608,20,0.202020202,396,4,4,4.04040404,8,8.080808081,9,9.090909091,2,2.02020202,19,19.19191919
,2024-03-23,Mobile,키워드 검색,지속 가능한 생활,347,81,23.34293948,132,1.62962963,32,0.395061728,10,12.34567901,6,7.407407407,8,9.87654321,3,3.703703704,17,20.98765432
,2024-03-23,Mobile,키워드 검색,플로깅 행사,652,97,14.87730061,32,0.329896907,192,1.979381443,2,2.06185567,7,7.216494845,7,7.216494845,7,7.216494845,21,21.64948454
,2024-03-23,Mobile,키워드 검색,플로깅,590,10,1.694915254,102,10.2,260,26,4,40,7,70,10,100,4,40,21,210
,2024-03-23,Mobile,키워드 검색,재활용 앱,540,35,6.481481481,117,3.342857143,309,8.828571429,10,28.57142857,0,0,8,22.85714286,8,22.85714286,16,45.71428571
,2024-03-23,Mobile,키워드 검색,환경 캠페인,587,97,16.52470187,364,3.75257732,454,4.680412371,2,2.06185567,6,6.18556701,3,3.092783505,0,0,9,9.278350515
,2024-03-23,Mobile,키워드 검색,지역 재활용 센터,158,6,3.797468354,345,57.5,51,8.5,3,50,0,0,4,66.66666667,1,16.66666667,5,83.33333333
,2024-03-23,Mobile,블로그,,624,28,4.487179487,1,0.0357142857,55,1.964285714,9,32.14285714,1,3.571428571,5,17.85714286,2,7.142857143,8,28.57142857
,2024-03-23,Mobile,카페,,21,8,38.0952381,67,8.375,439,54.875,1,12.5,0,0,2,25,6,75,8,100
,2024-03-23,Mobile,이메일,,810,82,10.12345679,460,5.609756098,319,3.890243902,4,4.87804878,9,10.97560976,1,1.219512195,0,0,10,12.19512195
,2024-03-23,Mobile,카카오톡,,506,70,13.83399209,125,1.785714286,416,5.942857143,10,14.28571429,3,4.285714286,3,4.285714286,0,0,6,8.571428571
,2024-03-23,Mobile,메타,,232,70,30.17241379,267,3.814285714,382,5.457142857,0,0,4,5.714285714,5,7.142857143,5,7.142857143,14,20
,2024-03-23,Mobile,인스타그램,,980,35,3.571428571,211,6.028571429,158,4.514285714,2,5.714285714,3,8.571428571,2,5.714285714,0,0,5,14.28571429
,2024-03-23,Mobile,유튜브,,869,19,2.186421174,475,25,211,11.10526316,2,10.52631579,1,5.263157895,0,0,3,15.78947368,4,21.05263158
,2024-03-23,Mobile,배너 광고,,129,4,3.100775194,419,104.75,113,28.25,1,25,2,50,8,200,1,25,11,275
,2024-03-23,Mobile,트위터 X,,803,8,0.99626401,67,8.375,372,46.5,8,100,4,50,10,125,10,125,24,300
,2024-03-23,Mobile,기타 SNS,,124,45,36.29032258,142,3.155555556,59,1.311111111,9,20,10,22.22222222,3,6.666666667,10,22.22222222,23,51.11111111
,2024-03-24,PC,직접 유입,,0,91,0,359,3.945054945,254,2.791208791,3,3.296703297,5,5.494505495,6,6.593406593,2,2.197802198,13,14.28571429
,2024-03-24,PC,키워드 검색,친환경 활동,234,94,40.17094017,287,3.053191489,6,0.0638297872,8,8.510638298,5,5.319148936,9,9.574468085,10,10.63829787,24,25.53191489
,2024-03-24,PC,키워드 검색,재활용 앱,525,95,18.0952381,177,1.863157895,434,4.568421053,1,1.052631579,8,8.421052632,7,7.368421053,1,1.052631579,16,16.84210526
,2024-03-24,PC,키워드 검색,환경 보호 앱,889,80,8.998875141,223,2.7875,175,2.1875,4,5,8,10,8,10,6,7.5,22,27.5
,2024-03-24,PC,키워드 검색,지속 가능한 생활,463,57,12.31101512,48,0.842105263,474,8.315789474,5,8.771929825,8,14.03508772,4,7.01754386,5,8.771929825,17,29.8245614
